scheme,capacity,revoked,distribution,workload_seed,measurement,cover_nodes,holder_upload_bytes,holder_download_bytes,holder_compute_ms,server_per_holder_ms,verified,zero_semantics
HiddenCover,16384,10,clustered,8.0,8,13.0,0,528,0.0287,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10,clustered,8.0,9,13.0,0,528,0.0287,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10,clustered,8.0,10,13.0,0,528,0.0288,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10,clustered,8.0,11,13.0,0,528,0.0291,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10,clustered,8.0,12,13.0,0,528,0.0287,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10,clustered,8.0,13,13.0,0,528,0.0287,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10,clustered,8.0,14,13.0,0,528,0.0288,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10,clustered,8.0,15,13.0,0,528,0.0288,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10,clustered,8.0,16,13.0,0,528,0.029,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10,clustered,8.0,17,13.0,0,528,0.0291,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10,clustered,8.0,18,13.0,0,528,0.0288,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10,clustered,8.0,19,13.0,0,528,0.0288,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10,clustered,8.0,20,13.0,0,528,0.0288,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10,clustered,8.0,21,13.0,0,528,0.029,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10,clustered,8.0,22,13.0,0,528,0.0288,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10,clustered,8.0,23,13.0,0,528,0.0292,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10,clustered,8.0,24,13.0,0,528,0.0289,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10,clustered,8.0,25,13.0,0,528,0.0288,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10,clustered,8.0,26,13.0,0,528,0.0287,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10,clustered,8.0,27,13.0,0,528,0.0288,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10,clustered,8.0,28,13.0,0,528,0.0288,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10,clustered,8.0,29,13.0,0,528,0.0291,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10,clustered,9.0,0,16.0,0,624,0.0292,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10,clustered,9.0,1,16.0,0,624,0.0294,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10,clustered,9.0,2,16.0,0,624,0.0297,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10,clustered,9.0,3,16.0,0,624,0.0294,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10,clustered,9.0,4,16.0,0,624,0.0293,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10,clustered,9.0,5,16.0,0,624,0.0294,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10,clustered,9.0,6,16.0,0,624,0.0855,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10,clustered,9.0,7,16.0,0,624,0.0519,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10,clustered,9.0,8,16.0,0,624,0.0416,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10,clustered,9.0,9,16.0,0,624,0.0407,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10,clustered,9.0,10,16.0,0,624,0.043,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10,clustered,9.0,11,16.0,0,624,0.0412,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10,clustered,9.0,12,16.0,0,624,0.0444,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10,clustered,9.0,13,16.0,0,624,0.049,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10,clustered,9.0,14,16.0,0,624,0.0603,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10,clustered,9.0,15,16.0,0,624,0.0448,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10,clustered,9.0,16,16.0,0,624,0.0436,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10,clustered,9.0,17,16.0,0,624,0.0349,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10,clustered,9.0,18,16.0,0,624,0.0361,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10,clustered,9.0,19,16.0,0,624,0.0310999999999999,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10,clustered,9.0,20,16.0,0,624,0.0353,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10,clustered,9.0,21,16.0,0,624,0.0327,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10,clustered,9.0,22,16.0,0,624,0.1394,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10,clustered,9.0,23,16.0,0,624,0.0363,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10,clustered,9.0,24,16.0,0,624,0.0344,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10,clustered,9.0,25,16.0,0,624,0.0523,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10,clustered,9.0,26,16.0,0,624,0.0397,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10,clustered,9.0,27,16.0,0,624,0.0380999999999999,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10,clustered,9.0,28,16.0,0,624,0.03,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10,clustered,9.0,29,16.0,0,624,0.0324,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10,clustered,10.0,0,13.0,0,528,0.036,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10,clustered,10.0,1,13.0,0,528,0.0333,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10,clustered,10.0,2,13.0,0,528,0.034,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10,clustered,10.0,3,13.0,0,528,0.0331,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10,clustered,10.0,4,13.0,0,528,0.0352,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10,clustered,10.0,5,13.0,0,528,0.0327,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10,clustered,10.0,6,13.0,0,528,0.0307,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10,clustered,10.0,7,13.0,0,528,0.0348,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10,clustered,10.0,8,13.0,0,528,0.0303,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10,clustered,10.0,9,13.0,0,528,0.0303,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10,clustered,10.0,10,13.0,0,528,0.0292,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10,clustered,10.0,11,13.0,0,528,0.0301999999999999,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10,clustered,10.0,12,13.0,0,528,0.0329,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10,clustered,10.0,13,13.0,0,528,0.0295,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10,clustered,10.0,14,13.0,0,528,0.0293,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10,clustered,10.0,15,13.0,0,528,0.0301999999999999,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10,clustered,10.0,16,13.0,0,528,0.0289,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10,clustered,10.0,17,13.0,0,528,0.0288,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10,clustered,10.0,18,13.0,0,528,0.0293,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10,clustered,10.0,19,13.0,0,528,0.0292,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10,clustered,10.0,20,13.0,0,528,0.0292,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10,clustered,10.0,21,13.0,0,528,0.0307,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10,clustered,10.0,22,13.0,0,528,0.029,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10,clustered,10.0,23,13.0,0,528,0.0310999999999999,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10,clustered,10.0,24,13.0,0,528,0.0305,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10,clustered,10.0,25,13.0,0,528,0.0312,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10,clustered,10.0,26,13.0,0,528,0.0297,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10,clustered,10.0,27,13.0,0,528,0.034,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10,clustered,10.0,28,13.0,0,528,0.0327,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10,clustered,10.0,29,13.0,0,528,0.0308,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10,clustered,11.0,0,13.0,0,528,0.0289,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10,clustered,11.0,1,13.0,0,528,0.0278,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10,clustered,11.0,2,13.0,0,528,0.0273999999999999,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10,clustered,11.0,3,13.0,0,528,0.0276,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10,clustered,11.0,4,13.0,0,528,0.0273999999999999,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10,clustered,11.0,5,13.0,0,528,0.0276,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10,clustered,11.0,6,13.0,0,528,0.0272999999999999,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10,clustered,11.0,7,13.0,0,528,0.0277,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10,clustered,11.0,8,13.0,0,528,0.0272999999999999,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10,clustered,11.0,9,13.0,0,528,0.0273999999999999,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10,clustered,11.0,10,13.0,0,528,0.0272999999999999,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10,clustered,11.0,11,13.0,0,528,0.0286,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10,clustered,11.0,12,13.0,0,528,0.0272999999999999,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10,clustered,11.0,13,13.0,0,528,0.0277,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10,clustered,11.0,14,13.0,0,528,0.0272,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10,clustered,11.0,15,13.0,0,528,0.0272999999999999,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10,clustered,11.0,16,13.0,0,528,0.0272999999999999,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10,clustered,11.0,17,13.0,0,528,0.0272999999999999,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10,clustered,11.0,18,13.0,0,528,0.0273999999999999,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10,clustered,11.0,19,13.0,0,528,0.028,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10,clustered,11.0,20,13.0,0,528,0.028,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10,clustered,11.0,21,13.0,0,528,0.0276,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10,clustered,11.0,22,13.0,0,528,0.0292,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10,clustered,11.0,23,13.0,0,528,0.0287,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10,clustered,11.0,24,13.0,0,528,0.0288,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10,clustered,11.0,25,13.0,0,528,0.0306,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10,clustered,11.0,26,13.0,0,528,0.0291,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10,clustered,11.0,27,13.0,0,528,0.0287,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10,clustered,11.0,28,13.0,0,528,0.0287,0.0,True,no private request; no individualized server witness update
